id,nds.id,nutrient,N,P,Si,top,cr.area,gpp.area,chla,cr.nrr,gpp.nrr,chla.nrr,site.date,gpp.es,cr.es,chla.es
40,O8,P,0,1,0,sponge,-12.60737045,3.475919173,0,1.10614100790902,NA,NA,ring_fall,NA,0.100877388562154,NA
43,P3,N+P+Si,1,1,1,sponge,-6.29410348,5.507281614,0,0.552229824201833,NA,NA,ring_fall,NA,-0.593790971162173,NA
44,P4,N,1,0,0,sponge,-9.683331012,3.783434716,0,0.849592670256657,NA,NA,ring_fall,NA,-0.16299825581904,NA
46,P6,C,0,0,0,sponge,-12.91285942,1.148337488,0,1.13294389107336,NA,NA,ring_fall,NA,0.124819458377723,NA
48,P8,P+Si,0,1,1,sponge,-11.47762794,3.981497647,0,1.00702005928257,NA,NA,ring_fall,NA,0.006995533381695,NA
50,Q2,N,1,0,0,sponge,-15.28670962,3.008661266,0,1.34121992002538,NA,NA,ring_fall,NA,0.293579587889576,NA
54,Q6,N+P+Si,1,1,1,sponge,-14.84947482,4.699537366,0,1.3028579678417,NA,NA,ring_fall,NA,0.264560288242554,NA
55,Q7,N+P,1,1,0,sponge,-14.19514431,1.721436465,0,1.245448549065,NA,NA,ring_fall,NA,0.219495745404773,NA
57,R1,Si,0,0,1,sponge,-1.043101187,1.509823196,0,0.091519242883775,NA,NA,ring_fall,NA,-2.39120602407089,NA
58,R2,P+Si,0,1,1,sponge,-12.62475111,2.847624488,0,1.10766594610662,NA,NA,ring_fall,NA,0.102255050183484,NA
60,R4,Si,0,0,1,sponge,-9.873566056,2.988485514,0,0.866283445239777,NA,NA,ring_fall,NA,-0.143543119999934,NA
61,R5,P+Si,0,1,1,sponge,-11.35277226,2.00534272,0,0.996065515806112,NA,NA,ring_fall,NA,-0.00394224463907756,NA
62,R6,C,0,0,0,sponge,NA,NA,NA,NA,NA,NA,ring_fall,NA,NA,NA
64,R8,N+Si,1,0,1,sponge,-9.289164003,3.306280635,0,0.815009384681849,NA,NA,ring_fall,NA,-0.204555650860517,NA
67,S3,P,0,1,0,sponge,-12.31939687,0,0,1.08087488383536,NA,NA,ring_fall,NA,0.0777707908256693,NA
68,S4,P,0,1,0,sponge,-12.23412071,3.068102869,0,1.07339295428097,NA,NA,ring_fall,NA,0.0708246168122419,NA
69,S5,N+Si,1,0,1,sponge,-5.454666321,3.687354329,0,0.47857958374804,NA,NA,ring_fall,NA,-0.736932762695983,NA
71,S7,N+P+Si,1,1,1,sponge,-13.19347747,4.073590204,0,1.15756465825836,NA,NA,ring_fall,NA,0.146318365684526,NA
73,T1,N+Si,1,0,1,sponge,-8.404807662,2.354202658,0,0.737418040930665,NA,NA,ring_fall,NA,-0.304600327885134,NA
74,T2,Si,0,0,1,sponge,-4.786457637,2.014475684,0,0.419952526651187,NA,NA,ring_fall,NA,-0.867613605876184,NA
75,T3,Si,0,0,1,sponge,-5.611695362,2.829920707,0,0.492356942188612,NA,NA,ring_fall,NA,-0.708551333278841,NA
78,T6,P+Si,0,1,1,sponge,-13.39056014,4.985800062,0,1.1748562278287,NA,NA,ring_fall,NA,0.161145780814887,NA
79,T7,N+Si,1,0,1,sponge,-15.46987707,6.201533591,0,1.35729060094672,NA,NA,ring_fall,NA,0.305490507481424,NA
1,K1,C,0,0,0,glass,NA,NA,NA,NA,NA,NA,ring_fall,NA,NA,NA
2,K2,C,0,0,0,glass,-0.046506647,1.609785033,0.417675614,NA,0.498050701215994,0.904229460377088,ring_fall,-0.697053397469067,NA,-0.100672122948038
4,K4,Si,0,0,1,glass,-0.046506647,2.502457644,0.667110948,NA,0.774234297628436,1.44423411926004,ring_fall,-0.255880741085614,NA,0.367579159780142
6,K6,N+P+Si,1,1,1,glass,-0.291676479,1.854954865,0.339847841,NA,0.573903690429745,0.735739458032492,ring_fall,-0.555293683448096,NA,-0.306879220163536
7,K7,N+P+Si,1,1,1,glass,-1.938056456,3.000964457,0.413338463,NA,0.928467106783645,0.894839925587767,ring_fall,-0.0742203250057575,NA,-0.111110430795462
8,K8,N+P+Si,1,1,1,glass,-1.114866468,2.728181892,0.398050823,NA,0.8440710259451,0.861743584780953,ring_fall,-0.169518633963537,NA,-0.148797518021397
10,L2,N,1,0,0,glass,-3.035643108,4.263878166,0.897882962,NA,1.31919943777727,1.943834399226,ring_fall,0.277025066078558,NA,0.664662516826417
12,L4,N,1,0,0,glass,-0.909617764,3.784913846,0.851194252,NA,1.17101287215311,1.84275761706796,ring_fall,0.157869077000179,NA,0.611263154611734
19,M3,C,0,0,0,glass,-2.270625212,3.995451751,0.653196505,NA,1.23615110431967,1.4141106242232,ring_fall,0.212002604249063,NA,0.346500799366947
20,M4,P+Si,0,1,1,glass,-1.113768881,3.081632464,0.615918993,NA,0.953424946885545,1.33340822401087,ring_fall,-0.0476945703217872,NA,0.287738238882569
21,M5,N+P,1,1,0,glass,-0.046506647,1.251565325,0.134890534,NA,0.387221259333123,0.292025655030933,ring_fall,-0.948759019784469,NA,-1.23091362087832
22,M6,C,0,0,0,glass,-1.112688716,3.46941157,0.1531702,NA,1.07339975824299,0.331599458166717,ring_fall,0.070830955535104,NA,-1.10382748971897
23,M7,P+Si,0,1,1,glass,NA,NA,NA,NA,NA,NA,ring_fall,NA,NA,NA
24,M8,N+Si,1,0,1,glass,-0.093013295,1.841456993,0.073793779,NA,0.569727589598446,0.159756774702092,ring_fall,-0.562596945375532,NA,-1.83410277847288
25,N1,Si,0,0,1,glass,-0.775137266,3.436686243,0.53353183,NA,1.0632748833524,1.15504755979098,ring_fall,0.0613536579837032,NA,0.144141520434205
26,N2,N+P,1,1,0,glass,-0.841567391,2.983926111,0.535653619,NA,0.923195620219351,1.15964103869709,ring_fall,-0.0799141273693745,NA,0.148110507829867
27,N3,N+P,1,1,0,glass,-0.370075525,2.034552416,0.287294386,NA,0.629469299736926,0.621966039947323,ring_fall,-0.462878195969083,NA,-0.47486978588892
29,N5,P,0,1,0,glass,-3.205507709,2.289422725,0.456076014,NA,0.708323515370938,0.98736281029362,ring_fall,-0.344854347040583,NA,-0.0127177181429521
31,N7,N+Si,1,0,1,glass,-0.437585816,1.511613158,0.335541102,NA,0.467677346897797,0.726415762438535,ring_fall,-0.759976650536,NA,-0.319632752538225
35,O3,N,1,0,0,glass,-15.77996371,0,0.640025975,NA,0,1.38559763271592,ring_fall,-Inf,NA,0.326131550334334
37,O5,P+Si,0,1,1,glass,-4.125667647,2.553291618,0.645303544,NA,0.789961799050855,1.39702308636707,ring_fall,-0.235770690322071,NA,0.334343605812632
39,O7,N+P,1,1,0,glass,-2.040955205,2.942141285,0.778141089,NA,0.910267830817119,1.68460420819232,ring_fall,-0.0940164031955,NA,0.521530644932523
41,P1,N+P+Si,1,1,1,glass,-12.93964766,1.798466977,0.505099393,NA,0.556426926978801,1.09349393706568,ring_fall,-0.586219425102409,NA,0.0893780165977587
42,P2,N,1,0,0,glass,-9.749786454,5.479076061,0.907069582,NA,1.69516899353407,1.9637225903649,ring_fall,0.527782437062619,NA,0.674841952687559
45,P5,P,0,1,0,glass,-0.911212694,3.570411,0.532228813,NA,1.10464792859041,1.15222664729507,ring_fall,0.0995266675403831,NA,0.141696285366077
47,P7,Si,0,0,1,glass,-1.307369553,1.886223594,0.155568032,NA,0.583577909089587,0.336790544892299,ring_fall,-0.538577315877929,NA,-1.08829407036819
49,Q1,N+Si,1,0,1,glass,-0.046506647,1.596188012,0.033175677,NA,0.493843924718092,0.0718223030166051,ring_fall,-0.705535753580571,NA,-2.63356022419031
51,Q3,P+Si,0,1,1,glass,-2.23053352,4.399098662,0.757475287,NA,1.36103524906325,1.63986463910002,ring_fall,0.308245622719137,NA,0.494613701295597
52,Q4,C,0,0,0,glass,-2.417195245,3.854035952,0.623610769,NA,1.19239853089456,1.35006021476325,ring_fall,0.175966850763456,NA,0.300149194983961
53,Q5,N+P,1,1,0,glass,-1.239400338,2.356111605,0.403204407,NA,0.728956359363412,0.872900622259632,ring_fall,-0.316141412464404,NA,-0.135933564376347
56,Q8,P,0,1,0,glass,-0.046506647,2.016170505,0.280044746,NA,0.623782128173293,0.606271233151329,ring_fall,-0.47195412514945,NA,-0.500427813588991
59,R3,N+P+Si,1,1,1,glass,-3.398691001,3.452957645,0.560656572,NA,1.06830908544133,1.2137701425787,ring_fall,0.0660771045121549,NA,0.193731335813157
63,R7,P+Si,0,1,1,glass,-0.653000329,2.31898632,0.461255331,NA,0.717470183353542,0.998575557361089,ring_fall,-0.332023888513532,NA,-0.00142545812177256
65,S1,N+Si,1,0,1,glass,-0.046506647,1.26479282,0.073185548,NA,0.391313708340307,0.158440010278985,ring_fall,-0.938245717564921,NA,-1.84237924135222
66,S2,Si,0,0,1,glass,-1.815409463,2.735541621,0.498586648,NA,0.846348049345161,1.07939444047184,ring_fall,-0.16682459813475,NA,0.0764001806164502
70,S6,P,0,1,0,glass,-3.919695515,1.872788607,0.734980116,NA,0.579421264221478,1.59116465362656,ring_fall,-0.545725493903558,NA,0.464466234652375
72,S8,N,1,0,0,glass,-1.993345336,0.916068087,0.284009941,NA,0.28342191270202,0.614855517258325,ring_fall,-1.26081863395947,NA,-0.486367970063573
76,T4,N+Si,1,0,1,glass,-1.675946211,3.10392036,0.435800884,NA,0.960320589473762,0.943469010309943,ring_fall,-0.0404881028997643,NA,-0.0581917601714156
77,T5,Si,0,0,1,glass,-0.72562972,1.936606508,0.553891177,NA,0.599165857251983,1.19912368186844,ring_fall,-0.512216828956681,NA,0.181591024910869
80,T8,P,0,1,0,glass,-6.90057092,3.884702143,0.421790528,NA,1.2018863305809,0.913137872410255,ring_fall,0.183892264736875,NA,-0.0908683994811164
