site.date,nds.id,nutrient,N,P,Si,top,cr.area,gpp.area,chla,nrr.gpp,nrr.cr
Ahtanum_fall_2018,I2,NP,1,1,0,sponge,-14.00246188,0,0,NA,0.82659161038961
Ahtanum_fall_2018,J4,NP,1,1,0,glass,-18.89215971,8.600206531,NA,1.37291378484084,NA
Ahtanum_fall_2018,A8,NPSi,1,1,1,sponge,-10.29608293,0,0,NA,0.607797103305785
Ahtanum_fall_2018,B2,NPSi,1,1,1,sponge,-8.724847234,0,0,NA,0.515044110625738
Ahtanum_fall_2018,C3,NPSi,1,1,1,glass,-16.19633902,0,0,0,NA
Ahtanum_fall_2018,C8,NPSi,1,1,1,sponge,-13.24910494,0,0,NA,0.782119536009445
Ahtanum_fall_2018,F2,NPSi,1,1,1,sponge,-13.51070664,1.994529287,0,NA,0.797562375442739
Ahtanum_fall_2018,F4,NPSi,1,1,1,glass,-12.4571745,3.761459656,0,0.60046927875866,NA
Ahtanum_fall_2018,H3,NPSi,1,1,1,glass,-14.28515163,4.541812569,0,0.725042713993806,NA
Ahtanum_fall_2018,H5,NPSi,1,1,1,sponge,-15.27691715,7.865527371,0,NA,0.901825097402597
Ahtanum_fall_2018,H6,NPSi,1,1,1,glass,-17.17539552,9.244495707,0,1.47576637192299,NA
Ahtanum_fall_2018,I7,NPSi,1,1,1,glass,-15.5064925,10.60000154,NA,1.69215566872067,NA
Ahtanum_fall_2018,B1,NSi,1,0,1,sponge,-5.86117618,0,0,NA,0.345996232585596
Ahtanum_fall_2018,C6,NSi,1,0,1,sponge,-13.9005659,0,0,NA,0.820576499409681
Ahtanum_fall_2018,E2,NSi,1,0,1,sponge,-15.33209091,5.634973433,0,NA,0.905082108028335
Ahtanum_fall_2018,E4,NSi,1,0,1,glass,-9.358798694,4.352421922,0,0.694808901695348,NA
Ahtanum_fall_2018,E6,NSi,1,0,1,glass,-13.17513715,6.73374668,0,1.07495716611858,NA
Ahtanum_fall_2018,F8,NSi,1,0,1,sponge,-13.41929936,0.83001863,NA,NA,0.792166432113341
Ahtanum_fall_2018,G3,NSi,1,0,1,glass,-14.91541617,5.712801619,NA,0.911976249002267,NA
Ahtanum_fall_2018,G6,NSi,1,0,1,glass,-11.45024923,5.324988684,NA,0.850066837585007,NA
Ahtanum_fall_2018,I1,NSi,1,0,1,glass,-13.40712705,4.885479279,0,0.779904741068293,NA
Ahtanum_fall_2018,I6,NSi,1,0,1,sponge,-16.18958049,4.853581095,NA,NA,0.955701327626919
Ahtanum_fall_2018,A2,P,0,1,0,sponge,-14.22761113,0,0,NA,0.839882593270366
Ahtanum_fall_2018,A5,P,0,1,0,sponge,-11.31099131,0,0,NA,0.667709050177096
Ahtanum_fall_2018,C1,P,0,1,0,glass,-13.28831105,0,0,0,NA
Ahtanum_fall_2018,C5,P,0,1,0,glass,-15.99952219,0,0,0,NA
Ahtanum_fall_2018,C7,P,0,1,0,glass,-15.59446045,0,0,0,NA
Ahtanum_fall_2018,D4,P,0,1,0,sponge,-19.50427145,10.42006557,0,NA,1.15137375737898
Ahtanum_fall_2018,E8,P,0,1,0,glass,-11.90501889,5.073468624,0,0.809914853293318,NA
Ahtanum_fall_2018,I3,P,0,1,0,sponge,-17.6858155,5.198394336,0,NA,1.04402688902007
Ahtanum_fall_2018,I5,P,0,1,0,glass,-18.70228783,9.173477879,NA,1.46442927732192,NA
Ahtanum_fall_2018,J8,P,0,1,0,sponge,-21.14525481,3.517928591,NA,NA,1.24824408559622
Ahtanum_fall_2018,A3,PSi,0,1,1,glass,-13.43465128,0,0,0,NA
Ahtanum_fall_2018,B8,PSi,0,1,1,glass,-10.58674047,0,0,0,NA
Ahtanum_fall_2018,D3,PSi,0,1,1,sponge,-13.65853462,0,0,NA,0.806288938606848
Ahtanum_fall_2018,F1,PSi,0,1,1,sponge,-16.21642947,2.08055934,0,NA,0.957286273317592
Ahtanum_fall_2018,H2,PSi,0,1,1,sponge,-19.16786138,5.12722372,0,NA,1.13151483943329
Ahtanum_fall_2018,H4,PSi,0,1,1,glass,-16.72642059,8.357051883,0,1.33409723236806,NA
Ahtanum_fall_2018,H8,PSi,0,1,1,glass,-18.12425514,6.420441962,0,1.02494204559241,NA
Ahtanum_fall_2018,I4,PSi,0,1,1,glass,-20.60552313,9.335491403,0,1.49029267951215,NA
Ahtanum_fall_2018,I8,PSi,0,1,1,sponge,-19.60211676,3.266937491,NA,NA,1.15714974970484
Ahtanum_fall_2018,J7,PSi,0,1,1,sponge,-17.65192514,2.586018749,NA,NA,1.04202627744982
Ahtanum_fall_2018,A1,Si,0,0,1,sponge,-9.469852038,0,0,NA,0.559023142739079
Ahtanum_fall_2018,A7,Si,0,0,1,sponge,-9.459993952,0,0,NA,0.558441201416765
Ahtanum_fall_2018,D8,Si,0,0,1,sponge,-5.838456371,2.933915276,0,NA,0.34465503961039
Ahtanum_fall_2018,E3,Si,0,0,1,glass,-10.96501902,3.38651229,0,0.540613692091568,NA
Ahtanum_fall_2018,E5,Si,0,0,1,sponge,-8.342014106,0.614873364,0,NA,0.492444752420307
Ahtanum_fall_2018,E7,Si,0,0,1,glass,-11.74453273,4.59263531,0,0.733155919351234,NA
Ahtanum_fall_2018,G8,Si,0,0,1,glass,-16.18958049,8.455538083,NA,1.34981930382172,NA
Ahtanum_fall_2018,J1,Si,0,0,1,sponge,-18.38130568,2.556504205,NA,NA,1.08508297992916
Ahtanum_fall_2018,J2,Si,0,0,1,glass,-20.74416584,11.36879507,NA,1.81488379521727,NA
Ahtanum_fall_2018,J3,Si,0,0,1,glass,-20.07468879,9.641902887,NA,1.5392073827464,NA
Reecer_fall_2018,U1,NP,1,1,0,sponge,-6.030489808,0.753796064,0,NA,0.607728490174342
Reecer_fall_2018,U2,control,0,0,0,glass,-0.32630548,1.771157955,0.049548775,0.780727300978577,NA
Reecer_fall_2018,U3,Si,0,0,1,glass,0,2.589764991,0.038673146,1.14156968659085,NA
Reecer_fall_2018,U4,NPSi,1,1,1,sponge,-6.770668996,1.623141644,0,NA,0.682320769525345
Reecer_fall_2018,U5,NPSi,1,1,1,sponge,-8.756652955,3.325582384,0,NA,0.882460239342941
Reecer_fall_2018,U6,P,0,1,0,sponge,-8.320705256,0.94027506,0,NA,0.838527184923914
Reecer_fall_2018,U7,NSi,1,0,1,sponge,-0.381495142,0,0,NA,0.0384455448956969
Reecer_fall_2018,U8,Si,0,0,1,sponge,-10.02196457,2.778894,0,NA,1.00997325103295
Reecer_fall_2018,V1,PSi,0,1,1,glass,-0.781999938,0.181228114,0.026057041,0.0798854421228952,NA
Reecer_fall_2018,V2,Si,0,0,1,sponge,-1.326639204,0.025760667,0,NA,0.133693359266351
Reecer_fall_2018,V3,control,0,0,0,sponge,-7.427544119,3.204437382,0,NA,0.74851800050388
Reecer_fall_2018,V4,PSi,0,1,1,sponge,-7.047798737,2.217810857,0,NA,0.710248789378212
Reecer_fall_2018,V5,NSi,1,0,1,sponge,-4.617428294,1.951768564,0,NA,0.465325838355336
Reecer_fall_2018,V6,NP,1,1,0,glass,0,1.440249993,0.107637128,0.634862907960857,NA
Reecer_fall_2018,V7,NP,1,1,0,glass,0,1.680516062,0.054283616,0.740772309794587,NA
Reecer_fall_2018,V8,Si,0,0,1,sponge,-5.153158774,0,0,NA,0.519314599818603
Reecer_fall_2018,W1,NSi,1,0,1,sponge,-2.292296705,0.446937588,0,NA,0.231008435452988
Reecer_fall_2018,W2,Si,0,0,1,glass,0,0.687892468,0.003283487,0.30322333950454,NA
Reecer_fall_2018,W3,NSi,1,0,1,sponge,-4.007783005,1.2519427,0,NA,0.403888239947597
Reecer_fall_2018,W4,PSi,0,1,1,glass,-0.406017799,1.525388641,0.193196447,0.672392066031914,NA
Reecer_fall_2018,W5,N,1,0,0,glass,-0.423200154,2.423701316,0.054671947,1.06836873666578,NA
Reecer_fall_2018,W6,NP,1,1,0,sponge,-5.191303602,0.298627595,0,NA,0.523158682051799
Reecer_fall_2018,W7,P,0,1,0,sponge,-6.259358774,2.986929729,0,NA,0.630792983371964
Reecer_fall_2018,W8,NP,1,1,0,sponge,-5.725331188,0.191307425,0,NA,0.576975832711881
Reecer_fall_2018,X1,N,1,0,0,sponge,-8.776917394,1.181027974,0,NA,0.884502407941147
Reecer_fall_2018,X2,NP,1,1,0,glass,-0.423200154,0.393125553,0.00610708,0.17328993784713,NA
Reecer_fall_2018,X3,NPSi,1,1,1,glass,-0.402254557,0.070775747,0.145798914,0.0311979842193423,NA
Reecer_fall_2018,X4,PSi,0,1,1,sponge,-3.741800154,1.032577033,0,NA,0.377083558802781
Reecer_fall_2018,X5,NSi,1,0,1,sponge,-4.807300985,0,0,NA,0.48446044391817
Reecer_fall_2018,X6,control,0,0,0,sponge,-9.218847559,3.266890444,0,NA,0.929038351204273
Reecer_fall_2018,X7,NPSi,1,1,1,sponge,-9.755280675,2.479386354,0,NA,0.983097921495515
Reecer_fall_2018,X8,NSi,1,0,1,sponge,-6.297503601,1.160691546,0,NA,0.634637065504384
Reecer_fall_2018,Y1,N,1,0,0,glass,-0.346910499,2.331649044,0.207939019,1.0277920497223,NA
Reecer_fall_2018,Y2,NPSi,1,1,1,glass,-0.461344982,1.749509722,0.262382668,0.771184749184519,NA
Reecer_fall_2018,Y3,control,0,0,0,sponge,-12.74397946,6.609661499,0,NA,1.2842869555578
Reecer_fall_2018,Y4,N,1,0,0,sponge,-9.295480861,3.292534273,0,NA,0.936761146931372
Reecer_fall_2018,Y5,control,0,0,0,sponge,-10.26456567,2.586634047,0,NA,1.03442161342336
Reecer_fall_2018,Y6,NSi,1,0,1,glass,-0.137801241,0.571167812,0.022140972,0.25177105351318,NA
Reecer_fall_2018,Y7,NSi,1,0,1,glass,0,0.787078863,NA,0.346944751388521,NA
Reecer_fall_2018,Y8,PSi,0,1,1,glass,-0.927540363,0.512658942,0.020791168,0.225980314731552,NA
Reecer_fall_2018,Z1,P,0,1,0,glass,-0.137801241,0.277218574,0.054480121,0.122198084281054,NA
Reecer_fall_2018,Z2,P,0,1,0,sponge,-10.4240804,1.992267625,0,NA,1.05049686586718
Reecer_fall_2018,Z3,Si,0,0,1,glass,-0.465660007,1.252190894,0.130766263,0.551966364277528,NA
Reecer_fall_2018,Z4,N,1,0,0,glass,-0.865817613,2.234528491,0.082178003,0.984981262011813,NA
Reecer_fall_2018,Z5,control,0,0,0,sponge,-9.959407049,1.560798932,0,NA,1.00366895586012
Reecer_fall_2018,Z6,P,0,1,0,glass,-0.635917706,1.519478591,0.057813692,0.669786913074143,NA
Reecer_fall_2018,Z7,NPSi,1,1,1,sponge,-10.25339714,2.240344574,0,NA,1.03329609392321
Reecer_fall_2018,Z8,PSi,0,1,1,glass,-1.453804041,2.039033886,0.289491034,0.898807143612801,NA
Reecer_fall_2018,AA1,Si,0,0,1,glass,-0.003955405,1.315073509,0.095811724,0.579685052014458,NA
Reecer_fall_2018,AA2,NSi,1,0,1,glass,-0.275846162,1.897913149,NA,0.836601053072379,NA
Reecer_fall_2018,AA3,N,1,0,0,glass,-0.508895383,1.500866329,0.059483986,0.661582618795733,NA
Reecer_fall_2018,AA4,NP,1,1,0,sponge,-7.461530463,0.634846571,0,NA,0.751943007457422
Reecer_fall_2018,AA5,NPSi,1,1,1,glass,-2.645179905,2.567033866,0.588312345,1.13154979546857,NA
Reecer_fall_2018,AA6,N,1,0,0,glass,-1.260479119,3.630639837,0.547652136,1.60038783258397,NA
Reecer_fall_2018,AA7,NPSi,1,1,1,glass,-2.188438743,1.796407223,53.87815972,0.791857190778454,NA
Reecer_fall_2018,AA8,NPSi,1,1,1,sponge,-12.62745485,2.82439804,0,NA,1.27254407437267
Reecer_fall_2018,BB1,PSi,0,1,1,sponge,-13.36544405,4.3468507,0,NA,1.34691565554772
Reecer_fall_2018,BB2,control,0,0,0,glass,-2.295606074,2.063736633,0.489456172,0.909696126686062,NA
Reecer_fall_2018,BB3,NSi,1,0,1,glass,-0.487179433,0.940799091,0.057104869,0.414704703782068,NA
Reecer_fall_2018,BB4,P,0,1,0,sponge,-12.12533971,3.729918271,0,NA,1.22194293157311
Reecer_fall_2018,BB5,NPSi,1,1,1,glass,-3.193728335,1.318072409,0.727671992,0.581006968615005,NA
Reecer_fall_2018,BB6,Si,0,0,1,glass,-0.91249426,1.241024667,0.430895271,0.5470442859032,NA
Reecer_fall_2018,BB7,Si,0,0,1,glass,-1.130359971,1.365642853,0.38162626,0.601976043815569,NA
Reecer_fall_2018,BB8,P,0,1,0,glass,-0.989824229,0.573277565,0.138689635,0.252701033677158,NA
Reecer_fall_2018,CC1,P,0,1,0,glass,-1.995113821,0.119457895,0.234340902,0.052657099091951,NA
Reecer_fall_2018,CC2,PSi,0,1,1,sponge,-8.60682614,0,0,NA,0.867361295979039
Reecer_fall_2018,CC3,PSi,0,1,1,glass,-2.613753571,0,0.878864061,0,NA
Reecer_fall_2018,CC4,N,1,0,0,sponge,-15.48919335,4.730555549,0,NA,1.56093856192684
Reecer_fall_2018,CC5,N,1,0,0,sponge,-10.03743056,1.459107038,0,NA,1.01153185125466
Reecer_fall_2018,CC6,control,0,0,0,glass,-2.845743477,2.223943267,1.017444705,0.980315290046725,NA
Reecer_fall_2018,CC7,NP,1,1,0,sponge,-8.568161156,2.644319912,0,NA,0.863464794517787
Reecer_fall_2018,CC8,P,0,1,0,glass,-1.8017889,0.908553143,0.42544225,0.400490673983955,NA
Reecer_fall_2018,DD1,Si,0,0,1,sponge,-8.800151062,2.746298066,0,NA,0.886843803486849
Reecer_fall_2018,DD2,NSi,1,0,1,glass,-1.581870867,1.298405472,0.134560686,0.572337773075906,NA
Reecer_fall_2018,DD3,N,1,0,0,sponge,-2.043751223,2.521518792,0,NA,0.205961022170715
Reecer_fall_2018,DD4,NP,1,1,0,glass,-2.467141549,3.218325793,0.634458327,1.41863959843075,NA
Reecer_fall_2018,DD5,NP,1,1,0,glass,-10.5885378,3.43690983,0.916338079,1.51499154985454,NA
Reecer_fall_2018,DD6,control,0,0,0,glass,-2.236201371,3.015711107,0.725683546,1.32932694481178,NA
Reecer_fall_2018,DD7,PSi,0,1,1,sponge,-9.125916676,1.608239497,0,NA,0.919673150861634
Reecer_fall_2018,DD8,P,0,1,0,sponge,-10.74249792,2.018253855,0,NA,1.08258570190467
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
