site.date,nds.id,nutrient,N,P,Si,top,cr.area,gpp.area,chla_mgL,chla_ug_cm2,notes,cr.nrr,chla.nrr,gpp.nrr
cen_lan_fall,L3,P,0,1,0,sponge,-7.830229386,0,NA,NA,,0.853669278803598,NA,NA
cen_lan_fall,N3,P,0,1,0,sponge,-7.851037352,0,NA,NA,,0.855937810216018,NA,NA
cen_lan_fall,P8,P,0,1,0,sponge,-10.34708988,0,NA,NA,,1.12806308987173,NA,NA
cen_lan_fall,S1,P,0,1,0,sponge,-8.853543256,0,NA,NA,,0.965233266310084,NA,NA
cen_lan_fall,T3,P,0,1,0,sponge,-8.355714887,0,NA,NA,,0.910958894030257,NA,NA
cen_lan_fall,K6,PSi,0,1,1,sponge,-9.491646557,0,NA,NA,,1.03480072824687,NA,NA
cen_lan_fall,L2,PSi,0,1,1,sponge,-8.138076308,0,NA,NA,,0.887231444984262,NA,NA
cen_lan_fall,L5,PSi,0,1,1,sponge,-7.694752655,0,NA,NA,,0.838899299848165,NA,NA
cen_lan_fall,O5,PSi,0,1,1,sponge,-8.293974982,0,NA,NA,,0.904227870253484,NA,NA
cen_lan_fall,P4,PSi,0,1,1,sponge,-11.50210675,0,NA,NA,,1.25398563566353,NA,NA
cen_lan_fall,M2,Si,0,0,1,sponge,-8.788513033,0,NA,NA,,0.958143524639411,NA,NA
cen_lan_fall,M7,Si,0,0,1,sponge,-9.193607927,0,NA,NA,,1.00230788419525,NA,NA
cen_lan_fall,P1,Si,0,0,1,sponge,-8.25835514,0,NA,NA,,0.90034451469233,NA,NA
cen_lan_fall,Q2,Si,0,0,1,sponge,-11.54019416,0,NA,NA,,1.25813801105682,NA,NA
cen_lan_fall,S6,Si,0,0,1,sponge,-13.06314877,0,NA,NA,,1.42417395961968,NA,NA
cen_lan_fall,K5,control,0,0,0,glass,-12.128603,0.318334302,1.462715804,3.770391403,,NA,1.19924382421738,5.00000003141352
cen_lan_fall,M5,control,0,0,0,glass,-5.625357231,0,1.011268945,2.606712613,,NA,0.829113921743628,0
cen_lan_fall,O8,control,0,0,0,glass,-9.52296108,0,1.059437097,2.730873976,,NA,0.868605776001964,0
cen_lan_fall,P6,control,0,0,0,glass,-9.014926089,0,1.391671298,3.587262464,,NA,1.14099622452349,0
cen_lan_fall,T8,control,0,0,0,glass,-12.40316325,0,1.17339976,3.024631548,,NA,0.962040890923398,0
cen_lan_fall,L8,N,1,0,0,glass,-9.699745111,0,0.904195902,2.330714174,,NA,0.741327432733222,0
cen_lan_fall,N4,N,1,0,0,glass,-8.958021149,0,1.262820851,3.255129168,,NA,1.03535498957689,0
cen_lan_fall,O3,N,1,0,0,glass,-6.808464649,0,0.50652231,1.305644855,,NA,0.415284876719718,0
cen_lan_fall,P3,N,1,0,0,glass,-9.403574462,0,1.372194165,3.537056939,,NA,1.12502741403078,0
cen_lan_fall,T2,N,1,0,0,glass,-10.36422027,0,0.619771536,1.597563426,,NA,0.508135062821766,0
cen_lan_fall,M6,NP,1,1,0,glass,-8.899758844,0,1.223770607,3.15447072,,NA,1.00333867900943,0
cen_lan_fall,M8,NP,1,1,0,glass,-7.361876748,0,0.686533824,1.769654242,,NA,0.562871780110141,0
cen_lan_fall,N2,NP,1,1,0,glass,-6.248428962,0,0.38688255,0.997253627,,NA,0.317195252568883,0
cen_lan_fall,P5,NP,1,1,0,glass,-9.412592875,0,0.866252605,2.232909062,,NA,0.710218679289333,0
cen_lan_fall,Q5,NP,1,1,0,glass,-6.463146011,0,0.253428358,0.653253421,,NA,0.207779523940083,0
cen_lan_fall,O2,NPSi,1,1,1,glass,-7.420948252,0,0.813624675,2.097251887,,NA,0.667070366039923,0
cen_lan_fall,P2,NPSi,1,1,1,glass,-8.293974982,0,1.085132004,2.797106839,,NA,0.889672382468812,0
cen_lan_fall,Q6,NPSi,1,1,1,glass,-12.0725664,0.795109687,0.444440549,1.145618869,,NA,0.364385605288084,12.4885959037402
cen_lan_fall,R8,NPSi,1,1,1,glass,-11.42351902,0,1.310761855,3.37870502,,NA,1.07466061106103,0
cen_lan_fall,S3,NPSi,1,1,1,glass,-10.69589006,0,0.458093418,1.180811391,,NA,0.37557924811083,0
cen_lan_fall,L6,NSi,1,0,1,glass,-8.501240754,0,1.09657258,2.826596812,,NA,0.899052222442043,0
cen_lan_fall,M3,NSi,1,0,1,glass,-5.489270564,0,0.326533191,0.841693194,,NA,0.267716334168158,0
cen_lan_fall,O7,NSi,1,0,1,glass,-6.020288017,0,0.558947086,1.440778368,,NA,0.458266629431414,0
cen_lan_fall,R6,NSi,1,0,1,glass,-7.356438758,0,0.807245338,2.080808094,,NA,0.661840108728635,0
cen_lan_fall,T1,NSi,1,0,1,glass,-8.482741294,0,0.518748306,1.337159377,,NA,0.42530866253983,0
cen_lan_fall,N8,P,0,1,0,glass,-12.38926911,0.711014463,0.925039122,2.384441013,,NA,0.758416263302432,11.1677325220688
cen_lan_fall,P7,P,0,1,0,glass,-12.23527581,0,1.126009029,2.902474117,,NA,0.923186424887738,0
cen_lan_fall,S5,P,0,1,0,glass,-13.44086152,0.489573443,0.789385551,2.034771543,,NA,0.64719731874373,7.68961187971262
cen_lan_fall,T4,P,0,1,0,glass,-13.1519026,0,0.759995375,1.959013515,,NA,0.623101054588874,0
cen_lan_fall,T7,P,0,1,0,glass,-12.07417171,0,1.05275543,2.713650875,,NA,0.863127645139559,0
cen_lan_fall,L4,PSi,0,1,1,glass,-9.52424587,0,1.404473162,3.620261381,,NA,1.15149215006231,0
cen_lan_fall,R1,PSi,0,1,1,glass,-9.98360908,0,0.541894997,1.396823794,Sharpie interference,NA,0.444286051347753,0
cen_lan_fall,R5,PSi,0,1,1,glass,-8.922134947,0,0.833732064,2.149082,,NA,0.683555907268953,0
cen_lan_fall,R7,PSi,0,1,1,glass,-5.067650033,0,0.068817899,0.177389493,,NA,0.0564220610603014,0
cen_lan_fall,S4,PSi,0,1,1,glass,-10.06109181,0,0.447705849,1.15403572,,NA,0.367062742885278,0
cen_lan_fall,K1,Si,0,0,1,glass,-9.429569935,0,0.279511976,0.72048825,,NA,0.229164824518269,0
cen_lan_fall,N5,Si,0,0,1,glass,-10.06152512,1.841631214,0.944125944,2.433640448,,NA,0.774065067968119,28.9260568842252
cen_lan_fall,N7,Si,0,0,1,glass,-14.19628622,1.577861952,1.014156283,2.614155203,,NA,0.831481177325258,24.7830967633711
cen_lan_fall,Q8,Si,0,0,1,glass,-13.01301583,2.201670823,0.364538875,0.939659116,,NA,0.298876236253862,34.5811121044763
cen_lan_fall,T6,Si,0,0,1,glass,-10.20977459,0,0.93948061,2.421666331,,NA,0.770256475085354,0
